   0.00000000e+00   2.06009959e-07   2.47413995e-04   1.79519793e-04
   5.56111767e-04   7.70722186e-04   1.86010834e-04   1.68538803e-04
   1.95261467e-03   2.09414334e-03   2.13407881e-04   8.46840549e-04
   1.00472450e-03   1.49296602e-03   5.45078931e-04   3.17768472e-04
   9.20705657e-04   1.26070542e-03   8.08710813e-04   6.92878143e-04
   1.72682783e-04   5.82602205e-04   3.34785707e-04   1.20915919e-03
   1.59332887e-03   2.01993614e-03   4.27212270e-04   5.00249228e-04
   5.97424472e-04   1.30415448e-03   3.17495233e-04   1.43522480e-04
   7.05515043e-04   1.36617690e-03   6.35872102e-07   7.23715135e-06
   1.74388816e-03   2.52967829e-03   2.76893125e-04   1.83369115e-04
   2.45398095e-03   1.42977722e-03   1.39576934e-03   5.63927511e-04
   2.15439338e-04   9.34177297e-04   2.81870644e-04   4.36427452e-04
   1.37496588e-03   1.10542462e-03   5.88077433e-04   7.59280740e-04
   4.33043336e-04   2.24256910e-04   1.98270059e-03   5.57931314e-04
   5.84890064e-04   4.33432536e-04   2.57971966e-04   1.05981322e-04
   2.23479115e-03   1.51146635e-03   1.43197228e-04   2.22819360e-04
   2.48735555e-03   2.05540328e-03   4.65472260e-03   4.50641182e-03
   1.11304048e-04   6.28675383e-05   3.99989947e-04   1.01331822e-03
   3.59446911e-05   1.94458716e-04   3.61500651e-04   1.63695655e-04
   1.90473479e-04   1.90205343e-04   9.94328188e-04   1.12584573e-03
   1.45698937e-04   9.05022151e-05   3.08718014e-06   2.88810794e-05
   1.06819131e-03   9.70282142e-04   9.57480696e-04   1.05538984e-03
   1.65481901e-04   1.39862643e-04   1.56612810e-04   2.44177609e-04
   1.79894133e-04   4.63989543e-05   3.96553867e-03   3.89053964e-03
   9.55611119e-04   5.80204638e-04   3.45636785e-04   1.12714214e-03
   4.34166616e-03   3.98584034e-03   4.68134093e-04   2.44151132e-04
   2.00356400e-03   4.38479232e-03   3.77678604e-04   4.83541814e-04
   4.31350779e-05   6.50592810e-06   9.04658212e-04   1.84355185e-04
   6.05199474e-04   8.04449512e-05   4.27834729e-03   4.42336161e-03
   1.04861166e-03   8.44604928e-04   7.59038447e-04   1.44581188e-03
   6.60787852e-04   5.36463726e-04   6.75782211e-04   2.30874629e-04
   8.90632123e-04   9.98437959e-04   0.00000000e+00   1.31210620e-05
   6.91677025e-04   6.12942710e-04   2.16201901e-04   7.19342919e-05
   8.49447671e-04   1.08942913e-03   2.14907610e-03   2.62402377e-03
   1.00179237e-03   1.03675321e-03   1.34505766e-03   2.24834915e-03
   4.59259201e-04   4.07727498e-04   2.32693203e-04   2.57058247e-04
   8.26037830e-04   5.71436719e-04   2.86963689e-04   5.10419841e-04
   0.00000000e+00   0.00000000e+00   4.76301576e-04   4.11314820e-04
   1.29042697e-03   1.32782939e-03   5.25240637e-04   8.22353865e-04
   4.25590355e-04   3.98753374e-04   3.61086813e-03   3.86743473e-03
   5.34878650e-04   2.19180788e-04   2.12200143e-03   2.66246268e-03
   4.45403036e-04   8.08213275e-04   2.99786147e-04   3.04165729e-04
   6.76980139e-04   2.39018528e-04   0.00000000e+00   0.00000000e+00
   2.92857445e-04   2.58808433e-04   5.59414253e-06   4.09379148e-05
   7.29580901e-04   2.88275589e-03   1.10266905e-03   9.88199496e-04
   3.23436715e-04   3.45929612e-04   2.61112123e-04   1.89433931e-04
   2.00384345e-04   5.41948121e-05   1.14776012e-03   1.33428370e-03
   3.53456640e-04   4.54182924e-04   6.45620165e-04   1.51873150e-03]","['motif_0-overlap' 'motif_0-prob' 'motif_1-overlap' 'motif_1-prob'
 'motif_10-overlap' 'motif_10-prob' 'motif_100-overlap' 'motif_100-prob'
 'motif_101-overlap' 'motif_101-prob' 'motif_102-overlap' 'motif_102-prob'
 'motif_103-overlap' 'motif_103-prob' 'motif_104-overlap' 'motif_104-prob'
 'motif_105-overlap' 'motif_105-prob' 'motif_106-overlap' 'motif_106-prob'
 'motif_107-overlap' 'motif_107-prob' 'motif_108-overlap' 'motif_108-prob'
 'motif_109-overlap' 'motif_109-prob' 'motif_11-overlap' 'motif_11-prob'
 'motif_110-overlap' 'motif_110-prob' 'motif_111-overlap' 'motif_111-prob'
 'motif_112-overlap' 'motif_112-prob' 'motif_113-overlap' 'motif_113-prob'
 'motif_114-overlap' 'motif_114-prob' 'motif_115-overlap' 'motif_115-prob'
 'motif_116-overlap' 'motif_116-prob' 'motif_117-overlap' 'motif_117-prob'
 'motif_118-overlap' 'motif_118-prob' 'motif_119-overlap' 'motif_119-prob'
 'motif_12-overlap' 'motif_12-prob' 'motif_120-overlap' 'motif_120-prob'
 'motif_121-overlap' 'motif_121-prob' 'motif_122-overlap' 'motif_122-prob'
 'motif_123-overlap' 'motif_123-prob' 'motif_124-overlap' 'motif_124-prob'
 'motif_125-overlap' 'motif_125-prob' 'motif_126-overlap' 'motif_126-prob'
 'motif_127-overlap' 'motif_127-prob' 'motif_128-overlap' 'motif_128-prob'
 'motif_129-overlap' 'motif_129-prob' 'motif_13-overlap' 'motif_13-prob'
 'motif_130-overlap' 'motif_130-prob' 'motif_131-overlap' 'motif_131-prob'
 'motif_132-overlap' 'motif_132-prob' 'motif_133-overlap' 'motif_133-prob'
 'motif_134-overlap' 'motif_134-prob' 'motif_135-overlap' 'motif_135-prob'
 'motif_136-overlap' 'motif_136-prob' 'motif_137-overlap' 'motif_137-prob'
 'motif_138-overlap' 'motif_138-prob' 'motif_139-overlap' 'motif_139-prob'
 'motif_14-overlap' 'motif_14-prob' 'motif_140-overlap' 'motif_140-prob'
 'motif_141-overlap' 'motif_141-prob' 'motif_142-overlap' 'motif_142-prob'
